,id,sector,cluster,measure,validated,phase,phase_category,gap,risk,ownership
608,cp_109,civil protection,participative risk governance,‘Local reasons for concern’ need to be included into national policy making to make risk reduction solutions more target-oriented and ambitious.,0,Prevention: structural,structural,local risk preparedness & community-driven adaptive capacities,"multi-hazard, multi-risk",national & subnational
609,cp_109,civil protection,participative risk governance,‘Local reasons for concern’ need to be included into national policy making to make risk reduction solutions more target-oriented and ambitious.,0,Prevention: non-structural,non-structural,governance: organisational & procedural,"multi-hazard, multi-risk",national & subnational
610,cp_109,civil protection,participative risk governance,‘Local reasons for concern’ need to be included into national policy making to make risk reduction solutions more target-oriented and ambitious.,0,Prevention: non-structural,non-structural,local risk preparedness & community-driven adaptive capacities,"multi-hazard, multi-risk",national & subnational
611,cp_109,civil protection,participative risk governance,‘Local reasons for concern’ need to be included into national policy making to make risk reduction solutions more target-oriented and ambitious.,0,Preparedness: tool implementation,tool implementation,governance: organisational & procedural,"multi-hazard, multi-risk",national & subnational
612,cp_109,civil protection,participative risk governance,‘Local reasons for concern’ need to be included into national policy making to make risk reduction solutions more target-oriented and ambitious.,0,Preparedness: tool implementation,tool implementation,local risk preparedness & community-driven adaptive capacities,"multi-hazard, multi-risk",national & subnational
613,cp_110,civil protection,participative risk governance,Community resilience projects should serve as a role model for stakeholder engagement across different scales and sectors.,0,Preparedness: tool implementation,tool implementation,governance: organisational & procedural,"multi-hazard, multi-risk","multi-level, cross-level, co-owned"
614,cp_110,civil protection,participative risk governance,Community resilience projects should serve as a role model for stakeholder engagement across different scales and sectors.,0,Preparedness: tool implementation,tool implementation,local risk preparedness & community-driven adaptive capacities,"multi-hazard, multi-risk","multi-level, cross-level, co-owned"
615,cp_110,civil protection,participative risk governance,Community resilience projects should serve as a role model for stakeholder engagement across different scales and sectors.,0,Prevention: non-structural,non-structural,governance: organisational & procedural,"multi-hazard, multi-risk","multi-level, cross-level, co-owned"
616,cp_110,civil protection,participative risk governance,Community resilience projects should serve as a role model for stakeholder engagement across different scales and sectors.,0,Prevention: non-structural,non-structural,local risk preparedness & community-driven adaptive capacities,"multi-hazard, multi-risk","multi-level, cross-level, co-owned"
617,cp_111,civil protection,participative risk governance,An active involvement of civil society actors (e. G. In the conception of emergency plans) is needed to strengthen private risk precaution. This measure could prevent inadequate use of preventive measures advocated by local institutions.,1,Prevention: non-structural,non-structural,governance: organisational & procedural,"multi-hazard, multi-risk",local & regional
